12,-0.011715504,0.001864674,0.702819896,-0.066065457,-0.016380229,0.001684657,-0.029154785,-0.046974177,0.109925521,-0.21975352,0.022234949,0.11110188,0.083008466,0.012378842,0.137758035,0.618180791,0.098017178,0.200461286,-0.050669087,0.204053811,0.275723767,0.02868274,-0.027407975,-0.033386853,0.285087287
13,-0.002847914,-0.020852079,0.768489339,-0.069379864,-0.00059137,-0.008740021,-0.035249886,-0.029051711,0.10789527,-0.162256949,0.118824174,0.131306464,0.102259853,0.047612509,0.121293737,0.626865995,0.223045034,0.315727888,-0.009874674,0.268433447,0.236790208,0.066054457,-0.03357758,-0.013418574,0.307466016
14,0.018378277,-0.030640562,0.869328622,-0.026347214,0.027867258,-0.016552761,-0.016841626,0.038780141,0.135738226,0.000378655,0.291941961,0.171267129,0.151395836,0.095038332,0.125731001,0.661445328,0.293689074,0.408066034,0.03561841,0.294627323,0.195211245,0.104520245,-0.01950621,0.027553991,0.383774613
15,0.064460687,-0.013618155,1.015778691,0.030805834,0.072934333,-0.008480561,0.023766168,0.170475364,0.180693408,0.200708137,0.520998537,0.212615429,0.238066949,0.138626659,0.164915025,0.695543353,0.27201279,0.459574805,0.06612554,0.303607251,0.155638217,0.124847089,0.008420102,0.088398535,0.509700513
16,0.134172703,0.017680185,1.309794024,0.094194503,0.133444573,0.005540128,0.054102815,0.323697965,0.248037617,0.263185981,0.737384551,0.252833486,0.329998575,0.158781592,0.210587072,0.586468234,0.14734719,0.472800996,0.05049612,0.271556045,0.119334756,0.100248941,0.038067237,0.153685304,0.652431351
17,0.204101821,0.036891015,1.661573838,0.154352464,0.196881751,0.007721896,0.071153586,0.433879391,0.328801105,0.093106714,0.869570899,0.277049671,0.400621635,0.160274304,0.253793556,0.400366185,-0.050513114,0.467259127,-0.01647019,0.202597561,0.076092889,0.058839812,0.075761878,0.198811763,0.73391481
18,0.240514316,0.052608691,1.963282886,0.240610792,0.231654482,-0.000351851,0.099486292,0.478084418,0.4208955,-0.090410442,0.854445581,0.281389178,0.445201867,0.158501761,0.2938113,0.22555702,-0.176492291,0.420485735,-0.079139217,0.158084433,0.038562318,0.024226387,0.146747172,0.205949423,0.734700079
19,0.196259598,0.083037432,2.185808451,0.383270071,0.188936299,-0.004994055,0.158338738,0.467817422,0.493088901,0.021671071,0.755207037,0.27532281,0.495378224,0.171368313,0.337561683,0.138278615,0.034420439,0.363554272,-0.073931544,0.187124636,0.031681059,0.007515218,0.278897318,0.154943306,0.716865861
20,0.122751098,0.112397796,2.345196936,0.547655848,0.124591535,-0.010651511,0.20403948,0.445096305,0.488467105,0.311176678,0.589165685,0.26200146,0.543455105,0.179480932,0.359176812,0.148262993,0.299692926,0.287276274,-0.01241258,0.298956218,0.052100376,0.004530785,0.411460804,0.102026942,0.676969815
21,0.056268112,0.130740275,2.351087473,0.594300987,0.068992614,-0.001264476,0.196830809,0.454200363,0.380691084,0.710555583,0.46647565,0.24714166,0.58372876,0.199362912,0.356401156,0.209032474,0.40442709,0.224605614,0.049790844,0.449996447,0.09238979,0.003361571,0.478630143,0.081749,0.664549248
22,0.020512666,0.179717512,2.134590978,0.574671042,0.031889202,0.054378993,0.216620873,0.511410587,0.282372994,1.176729991,0.449079371,0.268968639,0.592203881,0.237419357,0.372112869,0.347824599,0.3172186,0.271853323,0.095558971,0.591039744,0.165100235,0.000612481,0.477514727,0.107998509,0.750730678
23,0.011136237,0.281980719,1.643760576,0.471074386,0.008673796,0.14144997,0.239887709,0.627147923,0.215389139,1.529116672,0.489070734,0.307372814,0.606464942,0.305525968,0.399653066,0.686741609,0.027803996,0.442714244,0.078051186,0.714067948,0.214675475,-0.001830412,0.494366782,0.160577288,0.92134529
24,0.001199498,0.404946037,1.112062305,0.335798381,-0.008149798,0.218715748,0.259524875,0.787838113,0.160807283,1.676137774,0.532871846,0.356840637,0.642553657,0.408841632,0.421310618,1.090139124,-0.43893393,0.783969732,-0.017946529,0.822402139,0.235256103,-0.009489808,0.55146533,0.203710301,1.137523403
25,-0.012833213,0.523959489,0.800627955,0.219268031,-0.020639906,0.252790967,0.277788539,1.015892563,0.140716591,1.812062632,0.627780193,0.437385816,0.709032934,0.547814,0.44776988,1.40880809,-0.85971626,1.214573281,-0.109945275,0.951391906,0.247335055,-0.013911196,0.610200424,0.224370414,1.431316014
26,-0.015684412,0.558419081,0.749168037,0.151781103,-0.018039394,0.189771399,0.263116779,1.221870583,0.177164801,2.008946288,0.723186483,0.514064657,0.695976136,0.653382267,0.424257282,1.390663009,-0.601715232,1.551989441,-0.098590879,1.012207753,0.252457224,-0.007318198,0.563641578,0.208294458,1.596098255
27,-0.02522781,0.534962832,0.889248519,0.092538058,-0.007614598,0.081682634,0.238846794,1.328483228,0.250048302,2.13972172,0.833823951,0.54588161,0.610677463,0.662103542,0.348131789,1.034378613,0.04182282,1.661162111,-0.011231559,1.002634909,0.235640177,0.003359215,0.458056464,0.210405352,1.447305842
28,-0.041078626,0.468307056,1.109800907,0.07474132,0.001765496,-0.019823223,0.225468992,1.292964508,0.351497747,2.211224983,0.858297369,0.516694445,0.486193166,0.568934306,0.249087494,0.61349124,1.184861806,1.463777315,0.056351128,0.89217418,0.202298807,0.006757831,0.313420977,0.24587844,1.1004346
29,-0.036182286,0.37072123,1.197555519,0.082588685,0.008648081,-0.046415467,0.210008505,1.125978015,0.4364755,2.58645054,0.852693963,0.421884005,0.350270575,0.409121108,0.184586188,0.342288357,3.020850139,1.078515936,0.100167837,0.719976397,0.168988044,0.005956493,0.186289315,0.293162388,0.748658031
30,-0.003000377,0.267445027,0.971622596,0.08581808,0.008599899,-0.008032296,0.171215626,0.806143124,0.392674151,3.12568603,0.691469767,0.295677565,0.198980882,0.24206666,0.138942314,0.244481063,5.589039462,0.63485046,0.04386083,0.476992864,0.135711594,0.003129358,0.085786924,0.248454421,0.445207497
31,0.037452248,0.20099648,0.53010658,0.045091982,-0.000171169,0.070239474,0.156488864,0.444543143,0.290217302,3.705583849,0.478409516,0.164078564,0.046047641,0.100524012,0.13381299,0.231654012,8.39697627,0.434571946,-0.147605558,0.170504006,0.109349612,-0.001997928,-0.004543994,0.148895174,0.147434387
